Tweet Link,Author Handle,Tweet Content,Views,Likes,Retweets,Replies,Tweet Creation Date,Scraped Date
https://x.com/JordiWild/status/1615416640279089174,"JordiWild","El 17 de febrero nace DWT - Dogfight Wild Tournament
Mi evento de combate underground que no os vais a querer perder…
17 de Febrero en streaming desde El Rincón de Giorgio, estad atentos que se vienen novedades ",1180636,12449,1126,215,2023-01-17T18:31:54+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1615368706455965697,"JordiWild","NUEVO PODCAST
Papa Giorgio y Antonio García Villarán juntos en una tertulia épica que os va a encantar. ¡No os la perdáis!",175352,997,43,14,2023-01-17T15:21:26+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1614729966129942528,"JordiWild","TODOS A LA XAVINETA, NO ESPERA A NADIE!!",746081,19405,901,113,2023-01-15T21:03:18+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1614724830762262529,"JordiWild","Y este verano querían echar a Frenkie de Jong… madre mía.",653060,14562,462,95,2023-01-15T20:42:54+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1613547442468753408,"JordiWild","Todos histéricos y la reacción de Piqué va a ser anunciar un fichaje de la King’s League y un emoji.",2417167,48013,1377,436,2023-01-12T14:44:23+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1613364421371334656,"JordiWild","shakira volviendo a casa después de grabar el bzrp session",1897554,55456,4039,292,2023-01-12T02:37:07+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1613331175355056129,"JordiWild","Desde Tupac y Notorious no se había visto un diss track con tanta mala hostia OMG",4314506,83749,4337,1130,2023-01-12T00:25:01+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1613176242269978624,"JordiWild","NUEVO PODCAST
Hoy sí, hoy regresa la tertulia a The Wild Project, junto a mi Tamayito y Nate. ¡No os lo perdáis!

https://
youtu.be/0r3XtsYmNzI",231359,1322,53,33,2023-01-11T14:09:22+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1612858055036928001,"JordiWild","Mi gente, lo he intentado todo, pero YOUTUBE me está dando muchos problemas para procesar el podcast, y no sé ni a qué hora podría subirlo. Por lo que lo dejo para mañana, a las 5 de la tarde como siempre, y el 1vs1 el viernes a la misma hora. Y os aviso que se viene un genio ",411139,5267,95,100,2023-01-10T17:05:00+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1610760263275319308,"JordiWild","La comunidad hispana antes de anunciarse los Esland: paz y amor.
La comunidad ahora:",511712,9373,289,91,2023-01-04T22:09:07+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1610633876803559424,"JordiWild","Me encantaría saber cuál es el juego con más porcentaje de devoluciones de Steam.
Yo apostaría por Elden Ring, mucho nombre pero chungo para los más casuals.
¿Cuál dirías vosotros?",2422377,19100,244,669,2023-01-04T13:46:55+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1610282546717392897,"JordiWild","No conocía el caso de Elena Huelva hasta hace unos pocos días, pero me parece admirable como una chica tan joven con un cáncer así visibilice los peores momentos de la enfermedad y como su positividad puede ayudar a otros en su situación.
Pase lo que pase, ánimos y gracias.",586744,7760,209,28,2023-01-03T14:30:51+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1610013533520936960,"JordiWild","Nominado definitivamente.
¡¿Vamos a México o qué pasa?!",855084,15421,279,163,2023-01-02T20:41:53+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1609584870812012544,"JordiWild","Hoy estáis de resaca, NO ME MINTÁIS!!!!
Nada mejor que un día post-alcohol, para ver el resumen de lo mejor de The Wild Project del 2022, con auténticas leyendas que me han visitado:

https://
youtu.be/HtF9nZnEukU
Feliz año.",242778,2253,69,37,2023-01-01T16:18:32+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1609560721498726402,"JordiWild","2023 va a ser PEOR o MEJOR que el 2022",219404,1119,68,99,2023-01-01T14:42:34+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1609271480902193170,"JordiWild","EL ÚNICO MENSAJE DE FIN DE AÑO QUE OS TIENE QUE IMPORTAR.",751871,13662,1334,145,2022-12-31T19:33:14+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1608530111321473026,"JordiWild","Llego a sacar la colonia Olvidona y me hago trillonario.
Gran trabajo de todos en este Rewind 2022 ¡Espectacular!: 
https://
youtu.be/IbAuuxBFwoo",1993078,38104,2760,554,2022-12-29T18:27:18+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1607740151048044544,"JordiWild","Esta semana y la que viene no habrá podcast por pequeñas vacaciones navideñas, vuelvo a la trinchera después de Reyes.
¡El día 10 de Enero regresa The Wild Project!",364836,5225,97,86,2022-12-27T14:08:17+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1607016198847299584,"JordiWild","",605799,11606,426,36,2022-12-25T14:11:33+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1606762400757186563,"JordiWild","EL MENSAJE DEL AUTÉNTICO REY",865133,15426,1239,137,2022-12-24T21:23:03+00:00,2026-03-19T17:23:14.012889+00:00
https://x.com/JordiWild/status/1660315567331393536,"JordiWild","Ojalá un día el Xokas y Tamayo se conocieran y se sentaran a hablar un rato, y no estuvieran contaminados por la peste de las redes sociales y de los fanatismos de ambos lados.
Estoy seguro de que solucionarían buena parte de sus “problemas” porque son dos excelentes personas.",2493711,19919,650,756,2023-05-21T16:04:13+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1659163772517339136,"JordiWild","El podcast de hoy con El Estepario Siberiano lleva desde ayer procesando y no se completa, no entiendo por qué, pero es un nuevo error de YT. Lo he resubido ahora para ver si acaba funcionando, pero de otra forma no lo podrá publicarse hoy. Esperemos que sí ",387450,1857,48,33,2023-05-18T11:47:23+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1658959942534021124,"JordiWild","No os enfadéis los del Madrid, que los culés llevamos años aguantando mierda y nos tocaba una alegría, hombre yaaaaaaaaaaaaaaaa",732743,12557,532,261,2023-05-17T22:17:26+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1658931708320702474,"JordiWild","Grande el Madrid ",830348,12233,448,382,2023-05-17T20:25:15+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1657852582486745091,"JordiWild","Visca el Barça!!!
En un año rarísimo, viniendo de la depresión, hemos ganado la liga 4 jornadas antes del final de forma brillante.
Ahora a seguir reconstruyendo y a rezar para que no nos toque el Bayern nunca más ",440634,11477,456,108,2023-05-14T20:57:11+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1657826164088487939,"JordiWild","Mi padre del Barça.
Mi madre del Espanyol.
Hoy se divorcian.",797761,15414,335,102,2023-05-14T19:12:13+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1657039177899290624,"JordiWild","NUEVO PODCAST
Amarna Miller me visita para contarme sus aventuras por el mundo, como beber sangre recién extraída de un cuerpo o vivir dos años en una furgoneta. Anécdotas mil de una crack, no os lo perdáis!",465833,1506,49,45,2023-05-12T15:05:00+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1656688417097363457,"JordiWild","Todo el mundo a felicitar a este titán, que hoy cumple años y está más machote que nunca. Te quiero papi ",516732,13923,332,258,2023-05-11T15:51:13+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1656641078156468224,"JordiWild","Youtube está pensando en bloquear adblock, irónico.",945723,11053,181,140,2023-05-11T12:43:06+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1655948474985357318,"JordiWild","Hermosos, la tertulia se publicará mañana y el 1vs1 el viernes, que llegué ayer de un viaje y no he podido grabar hasta hoy.
¡Se os quiere!
Spoiler tertulianos: Nate y Shaun
Adiossssss",251101,3000,44,68,2023-05-09T14:50:57+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1654473306286743553,"JordiWild","",1452365,44332,2536,173,2023-05-05T13:09:09+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1650956297448091665,"JordiWild","Gracias a todos los que habéis mandado mensajes bonitos a mi padre, el tío es un samurai total, cada año más fuerte. Me lo tenéis que cuidar para que llegue a los 100 ",456854,6562,107,49,2023-04-25T20:13:49+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1650891159328157697,"JordiWild","Hermosuras, este mayo mi padre y yo vamos a hacer otra firma de libros en Barcelona, para toda la gente que se quedó fuera por la horrorosa organización. Esta vez todo estará bien montado y os aseguro que podremos estar bien por vosotros
No sé fecha aún, pero en breves la diré.",276785,4271,81,36,2023-04-25T15:54:59+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1650876659396902916,"JordiWild","NUEVO PODCAST
Tertulia como cada semana con las temas más interesantes de los últimos días. Un besico ",194611,699,27,23,2023-04-25T14:57:22+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1650849886751866881,"JordiWild","",837290,18505,1138,274,2023-04-25T13:10:58+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1650240376354078723,"JordiWild","Estoy muy triste, y cabreado con la organización de la firma de libros que he hecho este St Jordi junto a mi papi 
@PapaGiorgioReal
 en Barcelona. Estas firmas las organizan las editoriales, en mi caso Penguin Random House, una de las más serias y grandes del mundo.

Sabiendo quién",3480855,19492,948,333,2023-04-23T20:49:00+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1649965801619832832,"JordiWild","Y ahora, sin pagar nada, nos ponen la verificación de nuevo…
Elon deja la farlopa, primer aviso.",1648481,19017,299,186,2023-04-23T02:37:56+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1649769254001037312,"JordiWild","ta guapo mi nuevo verificado, gracias elon",2298563,27978,389,202,2023-04-22T13:36:56+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1649272416059654144,"JordiWild","Qué puta vergüenza que quiten el verificado a gente que lo necesita, que es reconocida y que puede tener miles de suplantadores. Elon, te aprecio, pero esta jugada es de rata absoluta.",4177669,44944,1468,1452,2023-04-21T04:42:40+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1649064412265828354,"JordiWild","NUEVO PODCAST
Ed Calderon, que ha luchado contra los narcos buena parte de su vida, me visita para un duro podcast sobre experiencias que cambian la vida, la realidad de la mafia mexicana y muchos temas que os abrirán los ojos. ¡No os lo perdáis!",385124,1088,36,22,2023-04-20T14:56:08+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1648426289861378048,"JordiWild","mala época para ser del barça",3131105,13637,1033,834,2023-04-18T20:40:28+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1646522005674680322,"JordiWild","YA A LA VENTA EL LIBRO DE MI PAPI: Los cuentos de Papa Giorgio 
Está super contento e ilusionado, y me encanta verlo así 
Si queréis comprarlo, está aquí: 
https://
amzn.eu/d/ew409wV",564304,7077,224,46,2023-04-13T14:33:31+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1645843674041810947,"JordiWild","Dos genios en la tertulia de hoy ",359237,5765,107,35,2023-04-11T17:38:04+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1643990827012886531,"JordiWild","NUEVO PODCAST
Me visita Bojan Krkic, ahora que se acaba de retirar, para charlar de su carrera, pero más importante, de salud mental y de como ha llevado la ansiedad y la presión de tener que ser una estrella desde adolescente...",390124,1660,88,31,2023-04-06T14:55:31+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1643259151345238018,"JordiWild","NUEVO PODCAST
Tertulia de nuevo en The Wild Project, hablando de cositas interesantes entre las cuales está el programa de locos que El Rubius ha creado con IA. ¡No os lo perdáis!",231810,797,29,12,2023-04-04T14:28:06+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1641068501744988161,"JordiWild","DIRECTO EN MI CANAL
Hoy me vuelvo streamer (por un ratito, no nos flipemos) y termino en directo el Residente del Mal 4 Vuelto a Hacer.
Aquí lo tenéis: 
https://
youtube.com/live/BCdJcCV_e
a4?feature=share
…
A las 5 de la tarde, hora española ",200271,1169,34,26,2023-03-29T13:23:15+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1640110905730973709,"JordiWild","Muy contento con el EXITAZO de la Kings League 
Esto nos va bien a todos los que nos dedicamos a lo digital, demostrar que podemos ofrecer productos que rivalicen a nivel de números y entretenimiento con cualquier televisión o productora. Bravo.",854567,23982,446,101,2023-03-26T21:58:06+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1639671449500676099,"JordiWild","Nooooooooooo ha muerto CHABELO 
Esto sí que significa que el Apocalipsis ha llegado.
Descanse en paz maestro.",2228115,46101,1588,273,2023-03-25T16:51:51+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1639296036580601857,"JordiWild","NUEVO VÍDEO
Seguimos con Resident Evil 4 Remake, en esta ocasión Leon encuentra por fin a Ashley, con la que tendrá sus historietas...",177389,960,33,28,2023-03-24T16:00:06+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1639032069710921729,"JordiWild","NO ES BROMA
Acaban de anunciar un juego para Switch cuyo protagonista se llama POLLON. A veces, el mundo puede ser un lugar maravilloso.",1318957,24569,1161,229,2023-03-23T22:31:11+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1638940302433034245,"JordiWild","Hoy he empezado la serie de RESIDENT EVIL 4 REMAKE en mi canal.
¡Más de dos horas de vídeo de un juego que os va a encantar!
Apoyad este primer capítulo porque me lo han puesto +18 y me está jodiendo vivo (aunque me lo acabaran quitando seguro, el daño está hecho). ¡Thx YouTube!",273309,4764,145,57,2023-03-23T16:26:32+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1638939264112009220,"JordiWild","SEGUNDA PARTE DEL PODCAST CON MASI E ILLOJUAN
¿Os pensabais que nosotros 3 solo podemos charlas tres horas y media? Imposible, aquí están más horas de charla tremenda con estos cracks :)",259813,1955,78,24,2023-03-23T16:22:25+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1638229919413968915,"JordiWild","Hoy ha llegado esto a casa y a mi padre se le han saltado las lágrimas 
El 13 de abril se cumple uno de los sueños de su vida, su propio libro sale a la venta para que todos podáis conocer su vida y sus historias. Un libro precioso.
Aquí tenéis el link: 
https://
amzn.eu/d/7OR3qK4",730922,11209,531,101,2023-03-21T17:23:44+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1638201774602440709,"JordiWild","NUEVO PODCAST
Episodio 200 de The Wild Project, con dos personas espectaculares: 
@illojuan
 y 
@mariaisabelrr9
, espero que tengáis unas 300 horas libres. Porque no veas lo que hablan... Os quiero ",1341364,12210,878,118,2023-03-21T15:31:54+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1637564057841532930,"JordiWild","Ter Stegen es alemaaaaannnnn 
Estaba pensando en De Jong y se me coló jaja

Bueno ya tengo clip para el podcast ",699705,12546,227,71,2023-03-19T21:17:50+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1637478291782225922,"JordiWild","Hoy estoy invitado a ver el Barça-Madrid desde el palco presidencial, iba a ir en tirantes pero me han dado el stop…
Creo que va a ser una de las experiencias más curiosas de mi vida en los últimos años.",1744850,22014,310,193,2023-03-19T15:37:02+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1637472941079162882,"JordiWild","NUEVO VÍDEO
Día del Padre, pues ración del grandísimo PAPA GIORGIO en El Rincón, a lo old school. En esta ocasión reacciona a uno de los más locos de interntet, Gaspi... no os lo podéis perder!
(Y sí, esta semana comenzaré RESIDENT EVIL 4 REMAKE )",248947,1434,59,29,2023-03-19T15:15:46+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1636388876498644998,"JordiWild","NUEVO PODCAST
Impresionante este podcast, en serio. Uno de los neurocirujanos más top del mundo me visita, hablaremos del cerebro, de operar a gente que está despierta, de donde nacen la consciencia y las emociones… y mucho más. No te lo pierdas!",292360,2050,111,47,2023-03-16T15:28:05+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1635655977188962305,"JordiWild","NUEVO PODCAST
Como cada semana, tertulia con mi gente. En esta ocasión toca hablar del triste fallecimiento de Tongo, y de la genialidad de Jagger (y van…)",187393,826,34,16,2023-03-14T14:55:48+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1634432459533066241,"JordiWild","Al conocernos tuvimos nuestros más y menos, pero al final nos quedó un gran cariño mútuo, y me apena mucho saber que el gran Tongo ha fallecido hoy 
Un abrazo enorme a la familia y espero que siga cantando y haciendo reír en el otro lado.",5257129,103202,9496,1075,2023-03-11T05:53:59+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1634236515323887616,"JordiWild","Jagger ya se ha pasado tantas veces la vida que tiene que inventarse nuevos personajes.",2102736,26918,1059,126,2023-03-10T16:55:22+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1633854669440024576,"JordiWild","NUEVO PODCAST
Ilia Topuria, estrella de la UFC y futuro campeón, me visita para un podcast donde hablamos de lo que significa pelear en una competición así, y que pasaría si alguien le buscara las cosquillas por la calle... spoiler, no termina bien.

https://
youtu.be/3-kXug_KlSs",238975,1315,79,45,2023-03-09T15:38:03+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1633134834305359874,"JordiWild","NUEVO PODCAST
Tertulia como cada semana, en esta ocasión Tamayo se pondrá a si mismo en serios problemas. Ídolo.

https://
youtu.be/XUfJ3HoZWZw",206488,717,34,29,2023-03-07T15:57:41+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1632257710891646976,"JordiWild","JON JONES, LA MADRE QUE LO PARIÓ.
Mejor de la historia.
#UFC285",323350,2850,183,76,2023-03-05T05:52:18+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1631315032142233600,"JordiWild","NUEVO PODCAST
Jony de viviendoenlacalle, me visita para contarme su turbulenta vida, sus pasos por la cárcel, las adicciones, y como estuvo 7 años viviendo en la calle, hasta que encontró la motivación para volver a disfrutar de la vida. Brutal.",237483,1651,72,30,2023-03-02T15:26:26+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1630598180910841867,"JordiWild","NUEVO PODCAST
Tertulia como cada semana en The Wild Project. En esta semana hablamos de la locura de Amouranth y más cositas. No os lo perdáis!",183898,892,38,11,2023-02-28T15:57:56+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1630356674715197440,"JordiWild","Luzu vs Fernanfloo va a ser un combate de amor y abrazos",719058,16861,394,75,2023-02-27T23:58:16+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1630330831309881351,"JordiWild","Amouranth",1964216,28600,344,288,2023-02-27T22:15:34+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1629149451276132355,"JordiWild","Voy a ir subiendo todos los combates del DOGFIGHT WILD TOURNAMENT al nuevo canal.
¡Comenzamos por esta auténtica locura: 2VS1!

https://
youtu.be/RyfQRhGwcRk
Todos a darle mucho cariño ",237465,1550,54,23,2023-02-24T16:01:11+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1628876289112256514,"JordiWild","Al menos ganaremos la liga.",1582492,22729,761,714,2023-02-23T21:55:45+00:00,2026-03-19T17:22:44.448771+00:00
https://x.com/JordiWild/status/1696198714434503082,"JordiWild","Aquí con los panas celebrando mi cumple 

¡Mil gracias a tod@s por vuestros mensajes y felicitaciones! Sois the best 

PD: Regreso en poquitos días… ",925739,12714,291,235,2023-08-28T16:31:02+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1695830139119018216,"JordiWild","Mi padre siempre gana",142857,1385,37,12,2023-08-27T16:06:26+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1695827891685085591,"JordiWild","Sigue el show de mi padre en Mexico ",416596,5706,200,61,2023-08-27T15:57:30+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1692645003070202214,"JordiWild","Estoy un poco desconectado este verano, pero quiero mandar mi cariño y apoyo más grande a mis hermanos de Tenerife por este jodido incendio que, por lo que he visto, está siendo terrorífico.
Ojalá pueda controlarse en breve, y si ha sido provocado, que el peor de los castigos",896747,6753,189,69,2023-08-18T21:09:51+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1691879277174599867,"JordiWild","Top 1 momentos de este verano: mi padre en una fiesta de la espuma ",997524,23544,776,157,2023-08-16T18:27:07+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1690824125260931072,"JordiWild","La primera táctica que les enseña Bordalás a sus equipos",926707,15213,909,131,2023-08-13T20:34:20+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1689286159984205825,"JordiWild","real",1984703,58535,4306,153,2023-08-09T14:43:00+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1684976784830279696,"JordiWild","Los que me conozcan entienden el lore",418539,8912,249,94,2023-07-28T17:19:05+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1684935274936025089,"JordiWild","Esto no me lo pierdo ",641921,5606,341,54,2023-07-28T14:34:08+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1684579317316194306,"JordiWild","Si lo que David Grusch (ex alto cargo de la inteligencia estadounidense) ha jurado, bajo pena de perjurio, es cierto, de que el gobierno americano tiene muestras de restos extraterrestres reales… Estaríamos ante una de las noticias más gordas de la historia. Veremos qué pasa.",2820975,40903,2558,832,2023-07-27T14:59:41+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1684185465115508738,"JordiWild","La nueva X de Twitter parece diseñada por mi primo chico con problemas de visión que ha repetido 5 años secundaria.",395227,7167,223,90,2023-07-26T12:54:40+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1683468429376864257,"JordiWild","Más ciencia ficción que STAR WARS",475038,7577,196,66,2023-07-24T13:25:25+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1682568626761523201,"JordiWild","",527937,15667,551,59,2023-07-22T01:49:55+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1681289382551068673,"JordiWild","Cariño, sal un momento a comprar comida.
El cariño:",670987,12637,457,80,2023-07-18T13:06:40+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1680637295920050178,"JordiWild","A Alcaraz se le está poniendo cara de Nadal.
Qué escándalo.",424768,8118,210,45,2023-07-16T17:55:30+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1680575796149100544,"JordiWild","Brad Pitt en 2023. 59 años.
Se tomó en serio lo de Benjamin Button eh.",956001,16633,643,59,2023-07-16T13:51:08+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1679298299084394496,"JordiWild","Mark Zuckerberg parece más robot que los robots.",442454,8117,140,65,2023-07-13T01:14:49+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1677822000637648896,"JordiWild","Se ha cortado la conexión del directo por motivos desconocidos, este es el nuevo link:",332474,1317,56,57,2023-07-08T23:28:32+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1677694852216020992,"JordiWild","Y empezamos con esta locura:

https://
youtube.com/live/qs7CGpmXM
hQ
…",266380,1597,79,49,2023-07-08T15:03:17+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1677678687842361346,"JordiWild","Hoy pasará esto en el ESPECIAL VERANO de The Wild Project…
Id conectando que empieza ya

https://
youtube.com/live/qs7CGpmXM
hQ
…",278935,2806,91,27,2023-07-08T13:59:03+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1677338437798510592,"JordiWild","hola buenas tardes",815178,11496,284,436,2023-07-07T15:27:01+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1677040918883385344,"JordiWild","Este sábado 8 de julio ESPECIAL VERANO (EN DIRECTO) en The Wild Project. De 4 de la tarde a 6 de la madrugada. Con:
- Debate sobre la existencia de DIOS ft 
@QuantumFracture
 y Josué Moreno
- Charla con 
@TheGrefg
 
- Tertulia especial
- Terror con sorpresas",252003,1967,108,56,2023-07-06T19:44:47+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1673450718051680263,"JordiWild","Yo si fuera Ibai me pego un tiro con todos los problemas de este año ",3070879,52786,963,441,2023-06-26T21:58:37+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1672967340026208256,"JordiWild","Sorpresa: nuevo vídeo en El Rincón de Giorgio 
El caso de torturesoup.avi es uno de los más intrigantes y terroríficos de la historia de internet… ¡Todos a verlo!",396179,2682,119,47,2023-06-25T13:57:50+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1671962710441861120,"JordiWild","Acaba de salir el nuevo FINAL FANTASY XVI en exclusiva para PlayStation5.

Mi saga favorita nos trae una nueva historia en Valisthea, combate único en un Final Fantasy, espectacular máximo, batallas épicas con eikons gigantes...

Aunque no seais expertos de la saga o no hayáis",638143,3774,88,92,2023-06-22T19:25:48+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1671170433461391366,"JordiWild","NUEVO PODCAST
Nacho, siempre te tendremos en nuestros corazones ",266834,711,24,32,2023-06-20T14:57:34+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1669363261999808512,"JordiWild","NUEVO PODCAST
Especial Filosofía y Ciencia en The Wild Project. ¿Existe Dios? ¿Vivimos en una simulación? ¿El tiempo existe de verdad? Muchas preguntas existenciales se lanzan en este episodio que os romperá la cabeza ",171532,932,55,29,2023-06-15T15:16:31+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1668635816061730817,"JordiWild","NUEVO PODCAST
Javi Santaolalla 
@JaSantaolalla
  y Enric de Adictos a la Filosofia me acompañan para esta tertulia tan bonita, con tantas risas y conocimiento. ¡No os lo perdáis!",158090,793,46,19,2023-06-13T15:05:54+00:00,2026-03-19T17:22:13.986052+00:00
https://x.com/JordiWild/status/1668628009061089280,"JordiWild","Después del desastre de la firma de St Jordi, 
@PapaGiorgioReal
 y yo os prometimos otra en Barcelona… pues aquí está 
Tenéis que registraros en el link para que os apunten y así no haya problemas como la otra vez. Nos vemos el viernes 

https://
eventbrite.es/e/entradas-fir
ma-de-jordi-wild-y-papa-giorgio-652057370147?aff=oddtdtcreator
…",241822,1231,37,18,2023-06-13T14:34:53+00:00,2026-03-19T17:22:13.986052+00:00
